shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1092_shp,42.4245300,-76.4945700,19861,12221.3467860
1092_shp,42.4244000,-76.4950800,19862,12366.9722060
1092_shp,42.4243300,-76.4953600,19863,12446.7621940
1092_shp,42.4243300,-76.4953600,19864,12446.7621940
1092_shp,42.4241100,-76.4961400,19865,12672.1131930
1092_shp,42.4238700,-76.4963400,19866,12774.9063700
1092_shp,42.4239300,-76.4965000,19867,12823.3264060
1092_shp,42.4239600,-76.4966400,19868,12862.6769340
1092_shp,42.4240500,-76.4970500,19869,12978.1370830
1092_shp,42.4241000,-76.4973900,19870,13071.7307330
1092_shp,42.4239800,-76.4974300,19871,13116.7775090
1092_shp,42.4231200,-76.4976600,19872,13436.2898720
1092_shp,42.4228200,-76.4978700,19873,13559.4512170
1092_shp,42.4225500,-76.4983100,19874,13713.7147530
1092_shp,42.4222800,-76.4992200,19875,13978.3985870
1092_shp,42.4217300,-76.4996500,19876,14210.0405510
1092_shp,42.4217300,-76.4996500,19877,14210.0405510
1092_shp,42.4216600,-76.4996700,19878,14236.1167230
1092_shp,42.4216500,-76.4997200,19879,14250.1008670
1092_shp,42.4214600,-76.4998000,19880,14322.6357880
1092_shp,42.4213700,-76.4996200,19881,14381.2712170
1092_shp,42.4212500,-76.4997000,19882,14430.0481720
1092_shp,42.4207400,-76.4998400,19883,14619.7182370
1092_shp,42.4203000,-76.4998200,19884,14780.1629580
1092_shp,42.4198900,-76.4995300,19885,14948.8595250
1092_shp,42.4196300,-76.4990100,19886,15118.2538110
1092_shp,42.4196300,-76.4990100,19887,15118.2538110
1092_shp,42.4195500,-76.4987600,19888,15191.7874190
1092_shp,42.4194600,-76.4986600,19889,15234.2722910
1092_shp,42.4193400,-76.4981800,19890,15371.0648060
1092_shp,42.4195600,-76.4973900,19891,15598.9563390
1092_shp,42.4196400,-76.4965900,19892,15816.9365450
1092_shp,42.4196400,-76.4965900,19893,15816.9365450
1092_shp,42.4197000,-76.4959100,19894,16001.8521350
1092_shp,42.4199900,-76.4949300,19895,16286.8021830
1092_shp,42.4201600,-76.4939500,19896,16558.5824790
1092_shp,42.4201600,-76.4930300,19897,16807.0051380
1092_shp,42.4200600,-76.4921700,19898,17042.0688120
1092_shp,42.4201800,-76.4921200,19899,17087.8382990
1092_shp,42.4202400,-76.4921800,19900,17115.0527820
1092_shp,42.4203000,-76.4924600,19901,17193.7580770
1092_shp,42.4203900,-76.4934600,19902,17465.7666940
1092_shp,42.4203200,-76.4944100,19903,17723.5546850
1092_shp,42.4203200,-76.4944100,19904,17723.5546850
1092_shp,42.4200600,-76.4955400,19905,18043.0563640
1092_shp,42.4198200,-76.4956300,19906,18133.8354990
1092_shp,42.4197000,-76.4959100,19907,18221.1798610
1092_shp,42.4196400,-76.4965900,19908,18406.0954520
1092_shp,42.4196400,-76.4965900,19909,18406.0954520
1092_shp,42.4195600,-76.4973900,19910,18624.0756580
1092_shp,42.4193400,-76.4981800,19911,18851.9671910
1092_shp,42.4193800,-76.4985000,19912,18939.5972010
1092_shp,42.4195500,-76.4987600,19913,19033.2318830
1092_shp,42.4196300,-76.4990200,19914,19109.2519860
1092_shp,42.4196400,-76.4990400,19915,19115.7671600
1092_shp,42.4196400,-76.4990400,19916,19115.7671600
1092_shp,42.4198900,-76.4995300,19917,19276.4150810
1092_shp,42.4203000,-76.4998200,19918,19445.1116480
1092_shp,42.4207400,-76.4998400,19919,19605.5563690
1092_shp,42.4213700,-76.4996200,19920,19842.7143840
1092_shp,42.4213900,-76.4995000,19921,19875.9263940
1092_shp,42.4214800,-76.4994100,19922,19916.7478430
1092_shp,42.4216100,-76.4994500,19923,19965.3406600
1092_shp,42.4216500,-76.4997200,19924,20039.6887490
1092_shp,42.4216800,-76.4998800,19925,20084.2536050
1092_shp,42.4217300,-76.5002200,19926,20177.8506450
1092_shp,42.4218200,-76.5010200,19927,20396.3407690
1092_shp,42.4217000,-76.5010700,19928,20442.1101640
1092_shp,42.4176800,-76.5024800,19929,21955.8254700
1092_shp,42.4168400,-76.5026800,19930,22266.6827820
1092_shp,42.4168500,-76.5029100,19931,22328.8985480
1092_shp,42.4167900,-76.5030700,19932,22377.3229090
1092_shp,42.4165300,-76.5032500,19933,22483.8173270
1092_shp,42.4155900,-76.5035800,19934,22837.7920230
1092_shp,42.4155900,-76.5035800,19935,22837.7920230
1092_shp,42.4165300,-76.5032500,19936,23191.7667190
1092_shp,42.4167900,-76.5030700,19937,23298.2611370
1092_shp,42.4168400,-76.5026800,19938,23405.1411340
1092_shp,42.4172500,-76.5026100,19939,23555.7525450
1092_shp,42.4237300,-76.5004200,19940,25990.2399150
1092_shp,42.4237900,-76.5008300,19941,26103.0825690
1092_shp,42.4238700,-76.5016000,19942,26313.0237100
1092_shp,42.4237500,-76.5021400,19943,26465.2459720
1093_shp,42.4404600,-76.4965000,19944,0.0000000
1093_shp,42.4404400,-76.4968400,19945,92.0677440
1093_shp,42.4403700,-76.4990500,19946,689.1753800
1093_shp,42.4402900,-76.5017600,19947,1421.2883130
1093_shp,42.4398800,-76.5017800,19948,1570.8069190
1093_shp,42.4398800,-76.5017800,19949,1570.8069190
1093_shp,42.4385800,-76.5017200,19950,2044.8578540
1093_shp,42.4386700,-76.4977200,19951,3125.1374560
1093_shp,42.4386700,-76.4976600,19952,3141.3341680
1093_shp,42.4386700,-76.4976600,19953,3141.3341680
1093_shp,42.4387200,-76.4961700,19954,3543.9649020
1093_shp,42.4388400,-76.4952300,19955,3801.4540130
1093_shp,42.4391800,-76.4943800,19956,4062.2259990
1093_shp,42.4394900,-76.4942500,19957,4180.5275970
1093_shp,42.4396100,-76.4952500,19958,4453.9886430
1093_shp,42.4396500,-76.4956400,19959,4560.2701520
1093_shp,42.4393900,-76.4955600,19960,4657.4547050
1093_shp,42.4392500,-76.4954800,19961,4712.8585720
1093_shp,42.4392500,-76.4954800,19962,4712.8585720
1093_shp,42.4392500,-76.4954800,19963,4712.8585720
1093_shp,42.4383800,-76.4949100,19964,5065.2861680
1093_shp,42.4383700,-76.4946800,19965,5127.4807220
1093_shp,42.4381100,-76.4933500,19966,5498.8036300
1093_shp,42.4379600,-76.4930000,19967,5607.9604110
1093_shp,42.4367300,-76.4922500,19968,6099.8253720
1093_shp,42.4357900,-76.4923200,19969,6442.9211530
1093_shp,42.4357900,-76.4923200,19970,6442.9211530
1093_shp,42.4350900,-76.4921800,19971,6700.8145560
1093_shp,42.4337500,-76.4916900,19972,7206.7648100
1093_shp,42.4337500,-76.4916900,19973,7206.7648100
1093_shp,42.4328900,-76.4915800,19974,7521.5880470
1093_shp,42.4309100,-76.4924100,19975,8277.1729310
1093_shp,42.4309100,-76.4924100,19976,8277.1729310
1093_shp,42.4305800,-76.4924500,19977,8397.9223800
1093_shp,42.4303500,-76.4923600,19978,8485.1946010
1093_shp,42.4293800,-76.4914300,19979,8918.7970150
1093_shp,42.4293800,-76.4914300,19980,8918.7970150
1093_shp,42.4291500,-76.4912000,19981,9023.1139880
1093_shp,42.4268400,-76.4889200,19982,10066.0253030
1093_shp,42.4268400,-76.4889200,19983,10066.0253030
1093_shp,42.4266400,-76.4887200,19984,10156.7369790
1093_shp,42.4265500,-76.4886400,19985,10196.0099790
1093_shp,42.4262100,-76.4892300,19986,10397.8261400
1093_shp,42.4261700,-76.4893200,19987,10426.1632520
1093_shp,42.4263200,-76.4897700,19988,10559.3941540
1093_shp,42.4264200,-76.4906600,19989,10802.4402370
1093_shp,42.4263100,-76.4913500,19990,10993.0032560
1093_shp,42.4261900,-76.4915400,19991,11060.4141400
1093_shp,42.4260100,-76.4916300,19992,11130.3695600
1093_shp,42.4253700,-76.4916600,19993,11363.7522800
1093_shp,42.4251200,-76.4920000,19994,11493.0909160
1093_shp,42.4251200,-76.4920000,19995,11493.0909160
1093_shp,42.4250400,-76.4922400,19996,11564.1484890
1093_shp,42.4247400,-76.4936000,19997,11947.2851530
1093_shp,42.4247100,-76.4938700,19998,12021.0017980
1093_shp,42.4246700,-76.4940800,19999,12079.5468310
1093_shp,42.4245700,-76.4944300,20000,12180.8324850
1093_shp,42.4245300,-76.4945700,20001,12221.3467860
1093_shp,42.4244000,-76.4950800,20002,12366.9722060
1093_shp,42.4243300,-76.4953600,20003,12446.7621940
1093_shp,42.4243300,-76.4953600,20004,12446.7621940
1093_shp,42.4241100,-76.4961400,20005,12672.1131930
1093_shp,42.4238700,-76.4963400,20006,12774.9063700
1093_shp,42.4239300,-76.4965000,20007,12823.3264060
1093_shp,42.4239600,-76.4966400,20008,12862.6769340
1093_shp,42.4240500,-76.4970500,20009,12978.1370830
1093_shp,42.4241000,-76.4973900,20010,13071.7307330
1093_shp,42.4239800,-76.4974300,20011,13116.7775090
1093_shp,42.4231200,-76.4976600,20012,13436.2898720
1093_shp,42.4228200,-76.4978700,20013,13559.4512170
1093_shp,42.4225500,-76.4983100,20014,13713.7147530
1093_shp,42.4222800,-76.4992200,20015,13978.3985870
1093_shp,42.4217300,-76.4996500,20016,14210.0405510
1093_shp,42.4217300,-76.4996500,20017,14210.0405510
1093_shp,42.4216600,-76.4996700,20018,14236.1167230
1093_shp,42.4216500,-76.4997200,20019,14250.1008670
1093_shp,42.4216800,-76.4998800,20020,14294.6657230
1093_shp,42.4217300,-76.5002200,20021,14388.2627640
1093_shp,42.4218200,-76.5010200,20022,14606.7528870
1093_shp,42.4221300,-76.5009200,20023,14722.9113890
1093_shp,42.4237300,-76.5004200,20024,15321.4413910
1093_shp,42.4237900,-76.5008300,20025,15434.2840460
1093_shp,42.4238700,-76.5016000,20026,15644.2251860
1093_shp,42.4237500,-76.5021400,20027,15796.4474480
1095_shp,42.4404600,-76.4965000,20028,0.0000000
1095_shp,42.4404400,-76.4968400,20029,92.0677440
1095_shp,42.4403700,-76.4990500,20030,689.1753800
1095_shp,42.4402900,-76.5017600,20031,1421.2883130
1095_shp,42.4398800,-76.5017800,20032,1570.8069190
1095_shp,42.4398800,-76.5017800,20033,1570.8069190
1095_shp,42.4385800,-76.5017200,20034,2044.8578540
1095_shp,42.4386700,-76.4977200,20035,3125.1374560
1095_shp,42.4386700,-76.4976600,20036,3141.3341680
1095_shp,42.4386700,-76.4976600,20037,3141.3341680
1095_shp,42.4387200,-76.4961700,20038,3543.9649020
1095_shp,42.4388400,-76.4952300,20039,3801.4540130
1095_shp,42.4391800,-76.4943800,20040,4062.2259990
1095_shp,42.4394900,-76.4942500,20041,4180.5275970
1095_shp,42.4396100,-76.4952500,20042,4453.9886430
1095_shp,42.4396500,-76.4956400,20043,4560.2701520
1095_shp,42.4393900,-76.4955600,20044,4657.4547050
1095_shp,42.4392500,-76.4954800,20045,4712.8585720
1095_shp,42.4392500,-76.4954800,20046,4712.8585720
1095_shp,42.4392500,-76.4954800,20047,4712.8585720
1095_shp,42.4383800,-76.4949100,20048,5065.2861680
1095_shp,42.4379200,-76.4948200,20049,5234.6806210
1095_shp,42.4376100,-76.4947800,20050,5348.1723520
1095_shp,42.4366600,-76.4947400,20051,5694.5601550
1095_shp,42.4358100,-76.4946700,20052,6004.9112480
1095_shp,42.4348900,-76.4946100,20053,6340.5883740
1095_shp,42.4349300,-76.4933500,20054,6681.0518830
1095_shp,42.4349300,-76.4933500,20055,6681.0518830
1095_shp,42.4349600,-76.4921300,20056,7010.5859460
1095_shp,42.4337500,-76.4916900,20057,7467.2781290
1095_shp,42.4337500,-76.4916900,20058,7467.2781290
1095_shp,42.4328900,-76.4915800,20059,7782.1013660
1095_shp,42.4309100,-76.4924100,20060,8537.6862490
1095_shp,42.4309100,-76.4924100,20061,8537.6862490
1095_shp,42.4305800,-76.4924500,20062,8658.4356990
1095_shp,42.4303500,-76.4923600,20063,8745.7079200
1095_shp,42.4293800,-76.4914300,20064,9179.3103340
1095_shp,42.4293800,-76.4914300,20065,9179.3103340
1095_shp,42.4291500,-76.4912000,20066,9283.6273070
1095_shp,42.4268400,-76.4889200,20067,10326.5386220
1095_shp,42.4268400,-76.4889200,20068,10326.5386220
1095_shp,42.4266400,-76.4887200,20069,10417.2502980
1095_shp,42.4265500,-76.4886400,20070,10456.5232980
1095_shp,42.4262100,-76.4892300,20071,10658.3394590
1095_shp,42.4261700,-76.4893200,20072,10686.6765710
1095_shp,42.4263200,-76.4897700,20073,10819.9074730
1095_shp,42.4264200,-76.4906600,20074,11062.9535560
1095_shp,42.4263100,-76.4913500,20075,11253.5165740
1095_shp,42.4261900,-76.4915400,20076,11320.9274590
1095_shp,42.4260100,-76.4916300,20077,11390.8828790
1095_shp,42.4253700,-76.4916600,20078,11624.2655990
1095_shp,42.4251200,-76.4920000,20079,11753.6042350
1095_shp,42.4251200,-76.4920000,20080,11753.6042350
1095_shp,42.4250400,-76.4922400,20081,11824.6618080
1095_shp,42.4247400,-76.4936000,20082,12207.7984720
1095_shp,42.4247100,-76.4938700,20083,12281.5151170
1095_shp,42.4246700,-76.4940800,20084,12340.0601500
1095_shp,42.4245700,-76.4944300,20085,12441.3458040
1095_shp,42.4245300,-76.4945700,20086,12481.8601050
1095_shp,42.4244000,-76.4950800,20087,12627.4855250
1095_shp,42.4243300,-76.4953600,20088,12707.2755130
1095_shp,42.4243300,-76.4953600,20089,12707.2755130
1095_shp,42.4241100,-76.4961400,20090,12932.6265120
1095_shp,42.4238700,-76.4963400,20091,13035.4196890
1095_shp,42.4239300,-76.4965000,20092,13083.8397250
1095_shp,42.4239600,-76.4966400,20093,13123.1902530
1095_shp,42.4240500,-76.4970500,20094,13238.6504020
1095_shp,42.4241000,-76.4973900,20095,13332.2440520
1095_shp,42.4239800,-76.4974300,20096,13377.2908280
1095_shp,42.4231200,-76.4976600,20097,13696.8031910
1095_shp,42.4228200,-76.4978700,20098,13819.9645360
1095_shp,42.4225500,-76.4983100,20099,13974.2280720
1095_shp,42.4222800,-76.4992200,20100,14238.9119060
1095_shp,42.4217300,-76.4996500,20101,14470.5538700
1095_shp,42.4217300,-76.4996500,20102,14470.5538700
1095_shp,42.4216600,-76.4996700,20103,14496.6300420
1095_shp,42.4216500,-76.4997200,20104,14510.6141860
1095_shp,42.4214600,-76.4998000,20105,14583.1491070
1095_shp,42.4213700,-76.4996200,20106,14641.7845360
1095_shp,42.4212500,-76.4997000,20107,14690.5614910
1095_shp,42.4207400,-76.4998400,20108,14880.2315560
1095_shp,42.4203000,-76.4998200,20109,15040.6762770
1095_shp,42.4198900,-76.4995300,20110,15209.3728440
1095_shp,42.4196300,-76.4990100,20111,15378.7671300
1095_shp,42.4196300,-76.4990100,20112,15378.7671300
1095_shp,42.4195500,-76.4987600,20113,15452.3007380
1095_shp,42.4194600,-76.4986600,20114,15494.7856100
1095_shp,42.4193400,-76.4981800,20115,15631.5781250
1095_shp,42.4195600,-76.4973900,20116,15859.4696580
1095_shp,42.4196400,-76.4965900,20117,16077.4498640
1095_shp,42.4196400,-76.4965900,20118,16077.4498640
1095_shp,42.4197000,-76.4959100,20119,16262.3654540
1095_shp,42.4199900,-76.4949300,20120,16547.3155020
1095_shp,42.4201600,-76.4939500,20121,16819.0957980
1095_shp,42.4201600,-76.4930300,20122,17067.5184560
1095_shp,42.4200600,-76.4921700,20123,17302.5821310
1095_shp,42.4201800,-76.4921200,20124,17348.3516180
1095_shp,42.4202400,-76.4921800,20125,17375.5661010
1095_shp,42.4203000,-76.4924600,20126,17454.2713960
1095_shp,42.4203900,-76.4934600,20127,17726.2800130
1095_shp,42.4203200,-76.4944100,20128,17984.0680040
1095_shp,42.4203200,-76.4944100,20129,17984.0680040
1095_shp,42.4200600,-76.4955400,20130,18303.5696830
1095_shp,42.4198200,-76.4956300,20131,18394.3488180
1095_shp,42.4197000,-76.4959100,20132,18481.6931800
1095_shp,42.4196400,-76.4965900,20133,18666.6087710
1095_shp,42.4196400,-76.4965900,20134,18666.6087710
1095_shp,42.4196300,-76.4969800,20135,18771.9822950
1095_shp,42.4195600,-76.4973900,20136,18885.5945670
1095_shp,42.4195100,-76.4973800,20137,18904.0155740
1095_shp,42.4193000,-76.4974500,20138,18982.8477050
1095_shp,42.4184500,-76.4981100,20139,19340.2304900
1095_shp,42.4175800,-76.4991500,20140,19763.7837840
1095_shp,42.4170400,-76.4999700,20141,20060.0281020
1095_shp,42.4160100,-76.5009700,20142,20522.4423430
1095_shp,42.4158100,-76.5010500,20143,20598.4645370
1095_shp,42.4148500,-76.5011400,20144,20949.1702280
1095_shp,42.4144000,-76.5010500,20145,21114.9594310
1095_shp,42.4141700,-76.5008500,20146,21214.6743900
1095_shp,42.4140700,-76.5007600,20147,21258.4793750
1095_shp,42.4137300,-76.5005800,20148,21391.5825460
1095_shp,42.4131100,-76.5006600,20149,21618.5658450
1095_shp,42.4131100,-76.5006600,20150,21618.5658450
1095_shp,42.4124100,-76.5014200,20151,21945.9871480
1095_shp,42.4121000,-76.5016100,20152,22070.0697600
1095_shp,42.4115400,-76.5016100,20153,22274.1561140
1095_shp,42.4110400,-76.5012100,20154,22485.9898310
1095_shp,42.4115700,-76.5005800,20155,22743.3913990
1096_shp,42.4115700,-76.5005800,20156,0.0000000
1096_shp,42.4110400,-76.5012100,20157,257.4015690
1096_shp,42.4108900,-76.5008700,20158,364.2641430
1096_shp,42.4107900,-76.5004900,20159,473.1676010
1096_shp,42.4108300,-76.4997900,20160,662.7741390
1096_shp,42.4110600,-76.4992900,20161,821.7069910
1096_shp,42.4112800,-76.4990500,20162,924.8055880
1096_shp,42.4117000,-76.4988700,20163,1085.4040360
1096_shp,42.4120100,-76.4988600,20164,1198.4126840
1096_shp,42.4125500,-76.4992100,20165,1416.7321750
1096_shp,42.4125500,-76.4992100,20166,1416.7321750
1096_shp,42.4127000,-76.4994300,20167,1497.4676680
1096_shp,42.4130600,-76.5005400,20168,1824.6836210
1096_shp,42.4130600,-76.5005400,20169,1824.6836210
1096_shp,42.4131100,-76.5006600,20170,1861.8619600
1096_shp,42.4133200,-76.5006000,20171,1940.0908180
1096_shp,42.4137300,-76.5005800,20172,2089.6088120
1096_shp,42.4141700,-76.5008500,20173,2265.7613400
1096_shp,42.4142700,-76.5009500,20174,2311.1203120
1096_shp,42.4144000,-76.5010500,20175,2365.6534940
1096_shp,42.4148500,-76.5011400,20176,2531.4426970
1096_shp,42.4158100,-76.5010500,20177,2882.1483890
1096_shp,42.4160100,-76.5009700,20178,2958.1705820
1096_shp,42.4170400,-76.4999700,20179,3420.5848240
1096_shp,42.4175800,-76.4991500,20180,3716.8291410
1096_shp,42.4184500,-76.4981100,20181,4140.3824360
1096_shp,42.4193000,-76.4974500,20182,4497.7652210
1096_shp,42.4195600,-76.4973900,20183,4593.8948730
1096_shp,42.4196300,-76.4969800,20184,4707.5071450
1096_shp,42.4196400,-76.4965900,20185,4812.8806690
1096_shp,42.4196400,-76.4965900,20186,4812.8806690
1096_shp,42.4197000,-76.4959100,20187,4997.7962600
1096_shp,42.4199900,-76.4949300,20188,5282.7463070
1096_shp,42.4201600,-76.4939500,20189,5554.5266030
1096_shp,42.4201600,-76.4930300,20190,5802.9492620
1096_shp,42.4200600,-76.4921700,20191,6038.0129360
1096_shp,42.4201800,-76.4921200,20192,6083.7824240
1096_shp,42.4202400,-76.4921800,20193,6110.9969070
1096_shp,42.4203000,-76.4924600,20194,6189.7022010
1096_shp,42.4203900,-76.4934600,20195,6461.7108190
1096_shp,42.4203200,-76.4944100,20196,6719.4988100
1096_shp,42.4203200,-76.4944100,20197,6719.4988100
1096_shp,42.4200600,-76.4955400,20198,7039.0004890
1096_shp,42.4198200,-76.4956300,20199,7129.7796240
1096_shp,42.4197000,-76.4959100,20200,7217.1239860
1096_shp,42.4196400,-76.4965900,20201,7402.0395760
1096_shp,42.4196400,-76.4965900,20202,7402.0395760
1096_shp,42.4195600,-76.4973900,20203,7620.0197820
1096_shp,42.4193400,-76.4981800,20204,7847.9113160
1096_shp,42.4193800,-76.4985000,20205,7935.5413260
1096_shp,42.4195500,-76.4987600,20206,8029.1760080
1096_shp,42.4196300,-76.4990200,20207,8105.1961110
1096_shp,42.4196400,-76.4990400,20208,8111.7112840
1096_shp,42.4196400,-76.4990400,20209,8111.7112840
1096_shp,42.4198900,-76.4995300,20210,8272.3592050
1096_shp,42.4203000,-76.4998200,20211,8441.0557720
1096_shp,42.4207400,-76.4998400,20212,8601.5004940
1096_shp,42.4213700,-76.4996200,20213,8838.6585090
1096_shp,42.4213900,-76.4995000,20214,8871.8705180
1096_shp,42.4214800,-76.4994100,20215,8912.6919670
1096_shp,42.4215300,-76.4994100,20216,8930.9139940
1096_shp,42.4216100,-76.4994500,20217,8962.0055410
1096_shp,42.4217200,-76.4994400,20218,9002.1848340
1096_shp,42.4217300,-76.4994400,20219,9005.8292390
1096_shp,42.4217300,-76.4994400,20220,9005.8292390
1096_shp,42.4219300,-76.4993900,20221,9079.9571710
1096_shp,42.4221900,-76.4991400,20222,9196.2981810
1096_shp,42.4224600,-76.4982000,20223,9468.5188900
1096_shp,42.4225800,-76.4979500,20224,9548.9508710
1096_shp,42.4228800,-76.4976400,20225,9686.6459050
1096_shp,42.4232700,-76.4974500,20226,9837.7531130
1096_shp,42.4241000,-76.4973900,20227,10140.6723980
1096_shp,42.4240500,-76.4970500,20228,10234.2660490
1096_shp,42.4239600,-76.4966400,20229,10349.7261970
1096_shp,42.4239300,-76.4965000,20230,10389.0767260
1096_shp,42.4238700,-76.4963400,20231,10437.4967620
1096_shp,42.4240100,-76.4962500,20232,10494.0099490
1096_shp,42.4241500,-76.4960500,20233,10568.3024940
1096_shp,42.4243300,-76.4953600,20234,10765.8190580
1096_shp,42.4243300,-76.4953600,20235,10765.8190580
1096_shp,42.4244000,-76.4950800,20236,10845.6090470
1096_shp,42.4245300,-76.4945700,20237,10991.2344660
1096_shp,42.4245700,-76.4944300,20238,11031.7487670
1096_shp,42.4246700,-76.4940800,20239,11133.0344210
1096_shp,42.4247100,-76.4938700,20240,11191.5794540
1096_shp,42.4247400,-76.4936000,20241,11265.2961000
1096_shp,42.4250400,-76.4922400,20242,11648.4327640
1096_shp,42.4251200,-76.4920000,20243,11719.4903370
1096_shp,42.4251200,-76.4920000,20244,11719.4903370
1096_shp,42.4253700,-76.4916600,20245,11848.8289730
1096_shp,42.4260100,-76.4916300,20246,12082.2116920
1096_shp,42.4261900,-76.4915400,20247,12152.1671130
1096_shp,42.4263100,-76.4913500,20248,12219.5779970
1096_shp,42.4264200,-76.4906600,20249,12410.1410150
1096_shp,42.4263200,-76.4897700,20250,12653.1870980
1096_shp,42.4261700,-76.4893200,20251,12786.4180000
1096_shp,42.4262100,-76.4892300,20252,12814.7551130
1096_shp,42.4265500,-76.4886400,20253,13016.5712740
1096_shp,42.4266400,-76.4887200,20254,13055.8442740
1096_shp,42.4267900,-76.4888700,20255,13123.8780390
1096_shp,42.4267900,-76.4888700,20256,13123.8780390
1096_shp,42.4290600,-76.4911100,20257,14148.6478940
1096_shp,42.4290600,-76.4911100,20258,14148.6478940
1096_shp,42.4291500,-76.4912000,20259,14189.4676150
1096_shp,42.4296100,-76.4916600,20260,14398.1014280
1096_shp,42.4301400,-76.4922000,20261,14640.1000470
1096_shp,42.4304800,-76.4924300,20262,14778.6985700
1096_shp,42.4309100,-76.4924100,20263,14935.5012490
1096_shp,42.4315400,-76.4921400,20264,15176.3927580
1096_shp,42.4315400,-76.4921400,20265,15176.3927580
1096_shp,42.4328900,-76.4915800,20266,15691.0932200
1096_shp,42.4337500,-76.4916900,20267,16005.9164560
1096_shp,42.4337500,-76.4916900,20268,16005.9164560
1096_shp,42.4352900,-76.4922400,20269,16586.4646560
1096_shp,42.4358900,-76.4923200,20270,16806.1934370
1096_shp,42.4358900,-76.4923200,20271,16806.1934370
1096_shp,42.4367300,-76.4922500,20272,17112.9069600
1096_shp,42.4379600,-76.4930000,20273,17604.7719210
1096_shp,42.4381700,-76.4936200,20274,17788.8077410
1096_shp,42.4383800,-76.4949100,20275,18145.3500650
1096_shp,42.4386800,-76.4951200,20276,18268.5052190
1096_shp,42.4388400,-76.4952300,20277,18333.9411620
1096_shp,42.4390400,-76.4953500,20278,18413.7035180
1096_shp,42.4392500,-76.4954800,20279,18497.8982500
1096_shp,42.4396500,-76.4956400,20280,18649.9386210
1096_shp,42.4405100,-76.4957200,20281,18964.1015890
1096_shp,42.4404600,-76.4965000,20282,19175.4398060
1097_shp,42.4237500,-76.5021400,20283,0.0000000
1097_shp,42.4238700,-76.5016000,20284,152.2222620
1097_shp,42.4237300,-76.5004200,20285,474.8922920
1097_shp,42.4236800,-76.5004400,20286,493.8976740
1097_shp,42.4176800,-76.5024800,20287,2748.8562400
1097_shp,42.4168400,-76.5026800,20288,3059.7135530
1097_shp,42.4168500,-76.5029100,20289,3121.9293190
1097_shp,42.4167900,-76.5030700,20290,3170.3536800
1097_shp,42.4165300,-76.5032500,20291,3276.8480980
1097_shp,42.4155900,-76.5035800,20292,3630.8227940
1097_shp,42.4155900,-76.5035800,20293,3630.8227940
1097_shp,42.4165300,-76.5032500,20294,3984.7974900
1097_shp,42.4167900,-76.5030700,20295,4091.2919080
1097_shp,42.4168400,-76.5026800,20296,4198.1719040
1097_shp,42.4172500,-76.5026100,20297,4348.7833160
1097_shp,42.4217000,-76.5010700,20298,6023.0084540
1097_shp,42.4215200,-76.5002800,20299,6246.1818430
1097_shp,42.4214500,-76.4999700,20300,6333.6888480
1097_shp,42.4214500,-76.4999700,20301,6333.6888480
1097_shp,42.4214000,-76.4997600,20302,6393.2488140
1097_shp,42.4213800,-76.4997000,20303,6411.0140720
1097_shp,42.4213700,-76.4996200,20304,6432.9208920
1097_shp,42.4212500,-76.4997000,20305,6481.6978480
1097_shp,42.4207400,-76.4998400,20306,6671.3679120
1097_shp,42.4203000,-76.4998200,20307,6831.8126330
1097_shp,42.4198900,-76.4995300,20308,7000.5092000
1097_shp,42.4196300,-76.4990100,20309,7169.9034860
1097_shp,42.4196300,-76.4990100,20310,7169.9034860
1097_shp,42.4195500,-76.4987600,20311,7243.4370940
1097_shp,42.4194600,-76.4986600,20312,7285.9219660
1097_shp,42.4193400,-76.4981800,20313,7422.7144810
1097_shp,42.4195600,-76.4973900,20314,7650.6060140
1097_shp,42.4196400,-76.4965900,20315,7868.5862200
1097_shp,42.4196400,-76.4965900,20316,7868.5862200
1097_shp,42.4197000,-76.4959100,20317,8053.5018100
1097_shp,42.4199900,-76.4949300,20318,8338.4518580
1097_shp,42.4201600,-76.4939500,20319,8610.2321540
1097_shp,42.4201600,-76.4930300,20320,8858.6548130
1097_shp,42.4200600,-76.4921700,20321,9093.7184870
1097_shp,42.4201800,-76.4921200,20322,9139.4879740
1097_shp,42.4202400,-76.4921800,20323,9166.7024570
1097_shp,42.4203000,-76.4924600,20324,9245.4077520
1097_shp,42.4203900,-76.4934600,20325,9517.4163690
1097_shp,42.4203200,-76.4944100,20326,9775.2043600
1097_shp,42.4203200,-76.4944100,20327,9775.2043600
1097_shp,42.4200600,-76.4955400,20328,10094.7060390
1097_shp,42.4198200,-76.4956300,20329,10185.4851740
1097_shp,42.4197000,-76.4959100,20330,10272.8295360
1097_shp,42.4196400,-76.4965900,20331,10457.7451270
1097_shp,42.4196400,-76.4965900,20332,10457.7451270
1097_shp,42.4195600,-76.4973900,20333,10675.7253330
1097_shp,42.4193400,-76.4981800,20334,10903.6168660
1097_shp,42.4193800,-76.4985000,20335,10991.2468760
1097_shp,42.4195500,-76.4987600,20336,11084.8815590
1097_shp,42.4196300,-76.4990200,20337,11160.9016610
1097_shp,42.4196400,-76.4990400,20338,11167.4168350
1097_shp,42.4196400,-76.4990400,20339,11167.4168350
1097_shp,42.4198900,-76.4995300,20340,11328.0647560
1097_shp,42.4203000,-76.4998200,20341,11496.7613230
